frame_num,bbox,class,id
5551,[222.11523058  58.98916928 259.50568939 138.99858192],person,440
5551,[427.32574094  55.07604896 474.78621303 131.92789211],person,442
5551,[549.75437114  55.08030936 597.95732665 239.87448714],person,474
5551,[268.53539808 151.5347375  338.72829045 244.39089129],person,481
5551,[227.27438369 224.967539   331.24755605 354.82155355],chair,485
5551,[215.48458835 154.01823726 264.90403018 220.27448251],chair,501
5552,[176.78203858 187.61486444 245.2412702  324.84701247],person,210
5552,[578.39927076  47.42577273 639.01917284 298.83699708],person,247
5552,[253.41179191  43.85006152 293.00033698 138.75905461],person,317
5552,[506.96441391  42.99441141 551.12919347 105.43467167],person,346
5552,[318.16033097  63.43872353 353.81916177 142.58380303],person,389
5552,[222.61918208  59.62384618 259.91355925 138.99874904],person,440
5552,[427.61737717  55.00590829 475.12926491 132.01743513],person,442
5552,[549.41113435  54.30015762 597.89355397 239.99571356],person,474
5552,[350.04721957  65.40077993 397.80504094 143.892483  ],person,478
5552,[267.81661547 151.82251785 336.73752237 243.55106565],person,481
5552,[227.21309138 225.6424154  330.50940169 354.92735451],chair,485
5552,[215.73897251 154.01624476 265.01904149 220.11539137],chair,501
5553,[176.81890216 187.23768501 245.17103751 324.31793436],person,210
5553,[578.36189463  47.82490153 638.75485925 298.22882903],person,247
5553,[253.90679619  45.1162906  292.52698651 138.263745  ],person,317
5553,[507.17461142  42.99390174 550.79114036 104.52311039],person,346
5553,[318.17297489  63.83279464 353.80904428 142.85350869],person,389
5553,[222.34250117  59.20587478 259.87308326 138.99890334],person,440
5553,[427.91337025  54.98151666 475.0685343  131.38837882],person,442
5553,[549.49665276  53.35328538 598.30419502 240.69535378],person,474
5553,[350.21935724  65.72958243 397.67010159 143.98915297],person,478
5553,[268.86729503 152.58977244 336.0573798  242.55330861],person,481
5553,[228.44979668 223.90874016 332.26298868 354.96825796],chair,485
5553,[216.1258027  154.01439697 265.43604786 220.05316447],chair,501
5554,[176.70139082 186.43061197 245.27800375 324.11350234],person,210
5554,[578.55917106  48.63473128 639.10992092 299.33222591],person,247
5554,[253.90390641  44.28617365 292.50272213 138.07603562],person,317
5554,[507.81742337  43.65745865 550.77150045 104.16949417],person,346
5554,[318.04115456  63.31613873 353.94303638 142.95538641],person,389
5554,[221.81203554  58.39061197 259.6219854  138.99902776],person,440
5554,[428.39813646  54.97469791 475.32607196 131.14486139],person,442
5554,[549.72544501  53.66108454 598.25917617 240.95610279],person,474
5554,[350.06210461  65.55752316 397.65981051 144.06573231],person,478
5554,[268.36325158 152.64114709 336.80051176 244.26619949],person,481
5554,[230.54272078 221.94438015 335.21881204 355.64201518],chair,485
5554,[215.87439892 154.01273059 265.33051217 220.02823204],chair,501
5555,[176.86390063 186.78525233 245.77264245 324.6953402 ],person,210
5555,[578.85257029  47.61196949 639.68822141 299.75289309],person,247
5555,[253.85362683  43.98582359 292.51948938 138.66618289],person,317
5555,[508.12960567  43.90663441 551.36618611 104.70346612],person,346
5555,[317.87086992  63.11910572 353.4555853  141.67399074],person,389
5555,[222.20123495  58.08526685 260.25106873 138.99913537],person,440
5555,[428.77310824  54.97419116 475.22239174 130.39095683],person,442
5555,[550.25770404  53.79157313 598.44935635 241.04842748],person,474
5555,[350.68396121  68.19384151 396.43968155 143.25477245],person,478
5555,[228.8459882  219.89681614 333.56432234 354.5881906 ],chair,485
5555,[215.73597677 154.01124048 265.33303053 220.01772756],chair,501
5555,[177.56252953 134.01492677 389.63650338 187.95779009],dining table,508
5556,[176.68301462 186.26192131 246.20357537 325.57510969],person,210
5556,[578.07724745  47.88147319 638.81239644 299.25328498],person,247
5556,[253.80376823  46.51269869 291.21806678 138.89116489],person,317
5556,[508.22375302  43.33536689 551.61082839 104.24142209],person,346
5556,[318.14259801  63.70706292 353.59936565 141.85031427],person,389
5556,[222.04421901  57.97467553 260.13790894 138.99923557],person,440
5556,[428.37445566  54.97604233 475.04955493 131.43284256],person,442
5556,[549.86366743  53.85100149 597.79266741 240.41741274],person,474
5556,[350.51233533  69.46846058 395.77399496 143.07578407],person,478
5556,[267.91469411 152.11794926 333.82131355 241.21961005],person,481
5556,[222.396534   222.40707708 324.90294976 352.21366602],chair,485
5556,[ 88.41913672  64.98529663 116.200902   145.70658889],person,500
5556,[216.02300052 154.00991635 265.6558333  220.01287439],chair,501
5556,[177.20215581 134.03131812 389.64031525 188.06679709],dining table,508
5557,[176.54220784 187.38019719 245.78011341 325.90438235],person,210
5557,[578.13861759  47.98186661 638.78481964 299.06457849],person,247
5557,[253.67268472  44.1696624  291.46672494 138.31104485],person,317
5557,[508.52135317  43.77846571 552.10146476 104.72843737],person,346
5557,[318.10036845  63.26238184 353.79998271 141.9204252 ],person,389
5557,[222.48012712  59.915524   259.59662643 138.99932523],person,440
5557,[427.84888239  54.97809217 474.03868149 131.16481092],person,442
5557,[550.01710139  53.88224206 597.8938774  240.17208349],person,474
5557,[349.96516756  69.90362429 395.36648794 143.01464324],person,478
5557,[267.43889909 152.10308823 334.12288406 242.24761576],person,481
5557,[224.94741582 223.40188028 327.84789529 353.30590541],chair,485
5557,[ 88.37069482  64.70588031 116.14305979 145.39953434],person,500
5557,[215.1774824  154.0087445  264.74882117 220.01029024],chair,501
5557,[178.82578408 134.01003463 390.43510489 188.03697649],dining table,508
5558,[176.13289885 186.48773373 245.97225279 326.68440747],person,210
5558,[578.23645597  48.67858292 638.70399151 298.99598695],person,247
5558,[253.59836651  43.30726425 291.57440898 138.75335133],person,317
5558,[508.59611906  43.8373393  552.16075736 104.74445913],person,346
5558,[317.54202073  62.4334528  353.75809489 142.6101004 ],person,389
5558,[222.37825373  60.66163706 258.99046697 138.99941598],person,440
5558,[427.72984652  54.98054464 473.56549702 131.06069841],person,442
5558,[550.31067316  54.56162418 597.69318062 239.41608845],person,474
5558,[349.86844556  69.38827843 395.78984139 142.99329791],person,478
5558,[222.21245865 223.77242518 326.00278937 353.71489658],chair,485
5558,[215.25218379 154.0077097  264.67318804 220.00866384],chair,501
5558,[178.81034879 134.00738898 390.92148842 188.718491  ],dining table,508
5559,[176.27988198 186.15162689 245.74431326 326.31442148],person,210
5559,[578.20457762  48.27612662 638.74606331 298.9730995 ],person,247
5559,[253.88018593  44.30087614 291.29208877 138.92267556],person,317
5559,[506.76008691  42.41667619 554.99620574 110.40917901],person,346
5559,[317.1296496   62.12170945 353.28932134 142.21502423],person,389
5559,[221.73334122  59.60616159 258.70724919 138.99948761],person,440
5559,[427.38393459  54.98279296 473.02814761 131.02098116],person,442
5559,[551.72761856  54.16268907 598.95640511 239.79087281],person,474
5559,[349.95479534  69.85128419 395.83659644 142.98655249],person,478
5559,[274.06087955 151.1593135  329.52551184 224.45882185],person,481
5559,[220.99950585 224.57583394 324.84403789 353.87391622],chair,485
5559,[214.68685543 154.6676712  263.26101634 220.00748087],chair,501
5559,[182.13344918 134.00632605 389.08172947 186.98240509],dining table,508
5560,[176.55471728 188.0025231  244.12199123 323.52822533],person,210
5560,[577.8194654   48.12015933 638.47713425 298.96724299],person,247
5560,[270.45956692 148.99448385 338.54833719 242.30539472],person,298
5560,[253.21824365  42.7143762  291.27860616 139.64738863],person,317
5560,[506.61155627  42.31855807 555.37061686 111.02457679],person,346
5560,[317.51166554  62.66540386 353.89285184 143.38244839],person,389
5560,[221.54857088  58.55118831 259.20855537 139.65866741],person,440
5560,[426.5637358   54.32391476 472.19715964 131.00599096],person,442
5560,[552.84273035  53.35619301 600.16042773 239.93226657],person,474
5560,[349.7509936   70.01867547 396.10223373 143.6504316 ],person,478
5560,[274.4281472  151.05122727 329.22605029 223.46283493],person,481
5560,[225.40584882 224.2167101  330.17805169 355.26295138],chair,485
5560,[215.3245384  154.25281208 263.87265446 219.34291859],chair,501
5560,[181.68945397 134.00536551 388.75848192 186.9789677 ],dining table,508
5561,[176.47187298 186.7071979  244.36115523 323.12528569],person,210
5561,[578.13033233  50.04135099 637.92284283 296.32384794],person,247
5561,[270.93961138 148.97136161 338.87293517 242.77601288],person,298
5561,[253.30586232  41.47411843 291.58469582 139.91678174],person,317
5561,[505.73020764  41.2871462  556.3187434  113.4447311 ],person,346
5561,[317.92814827  63.53155906 353.85327865 143.16524247],person,389
5561,[221.54597002  58.15279393 259.33556329 139.25219002],person,440
5561,[425.98812547  54.07741796 471.49987409 131.00047445],person,442
5561,[552.16894265  55.03377646 599.05815245 239.32604275],person,474
5561,[349.70182698  70.21886589 395.95546349 143.70037432],person,478
5561,[224.72233829 224.73890894 329.25839792 355.1248676 ],chair,485
5561,[215.62099083 154.75766162 264.05527123 219.75709614],chair,501
5561,[183.57779835 134.00471407 386.58413281 185.65333417],dining table,508
5562,[176.47448393 186.89109314 243.75926513 322.32056533],person,210
5562,[578.50136961  50.10029051 638.13184673 295.32602097],person,247
5562,[272.77230181 148.9589115  335.22889073 234.0616747 ],person,298
5562,[253.54784039  41.01142825 291.48675534 139.36254365],person,317
5562,[506.09784913  40.3806152  555.99192736 112.11339596],person,346
5562,[318.08085902  63.86314022 353.84609913 143.0780609 ],person,389
5562,[220.38700441  56.02806478 259.88772423 140.41077532],person,440
5562,[425.94299317  53.98769499 471.07520509 130.99855885],person,442
5562,[552.09744708  55.01590508 599.09253855 239.75810754],person,474
5562,[227.25875893 225.59854055 330.73075393 355.06794992],chair,485
5562,[214.9665779  154.28333847 263.5701814  219.91460607],chair,501
5562,[183.95670995 134.01228436 386.20163785 185.4671696 ],dining table,508
5563,[177.01582915 188.9528285  242.99756868 320.69671983],person,210
5563,[578.71776597  49.44900809 638.79995043 296.96038202],person,247
5563,[275.25223707 147.55414118 334.15834013 226.58373729],person,298
5563,[254.00045696  40.85178314 291.73775503 139.1442077 ],person,317
5563,[505.9605681   41.35035461 555.48634595 112.89722073],person,346
5563,[317.59072764  62.66010478 353.72820087 143.04306834],person,389
5563,[220.4846079   56.53470408 259.56497399 140.19455371],person,440
5563,[425.27391205  53.95804174 469.60447863 130.33850622],person,442
5563,[552.09039353  55.008785   599.07434714 240.58164389],person,474
5563,[222.98919996 225.25615946 327.22496623 354.38065543],chair,485
5563,[ 76.84156511  71.48282671 106.41963106 154.34030107],person,500
5563,[215.29440855 154.76242942 263.47814719 219.97388877],chair,501
5564,[177.37460808 188.38976761 243.90474439 321.43656187],person,210
5564,[578.55072548  47.87794015 639.29873515 298.90371194],person,247
5564,[275.90983789 147.0748784  333.98578909 224.07859438],person,298
5564,[254.11085478  40.14995855 291.88680401 139.05922278],person,317
5564,[505.75341093  41.21445188 555.81125102 113.50612379],person,346
5564,[317.22755046  61.55114522 353.86405515 143.02851029],person,389
5564,[219.85906261  56.09248501 258.79344672 140.10292894],person,440
5564,[424.6945746   53.95132313 468.72952505 130.75089878],person,442
5564,[552.82493442  54.34589911 599.63931474 240.89122012],person,474
5564,[223.96228034 224.45968073 329.28355488 354.78347243],chair,485
5564,[ 75.40593735  72.6419     105.07887577 154.27969268],person,500
5564,[215.5252339  154.28107148 264.00788045 219.99602754],chair,501
5565,[176.67874691 188.84006178 243.743906   322.38050846],person,210
5565,[578.77939804  48.59696401 639.19367    297.66898157],person,247
5565,[277.28029913 147.621577   332.07296452 219.12713377],person,298
5565,[253.82746716  40.55543312 291.6029876  139.68259452],person,317
5565,[507.52325442  42.5541371  554.4030504  110.18691596],person,346
5565,[317.71735111  62.44442547 353.94593912 143.02156103],person,389
5565,[219.84090724  56.5911287  258.28925523 140.06475272],person,440
5565,[424.6326791   53.95222064 468.26838929 130.90764625],person,442
5565,[553.9137292   54.7546006  600.34975111 240.34528553],person,474
5565,[225.75498657 224.81747357 330.61625495 354.93488489],chair,485
5565,[ 75.23655257  72.369691   105.64100169 154.25681713],person,500
5565,[215.63304404 154.09878541 264.18957511 220.00382655],chair,501
5566,[177.42393807 189.66626303 244.00143893 321.4220439 ],person,210
5566,[579.45063646  48.87380378 639.89061715 298.5196794 ],person,247
5566,[275.50912747 147.12719415 333.63349282 223.20193584],person,298
5566,[253.67376026  42.04098931 290.87407423 139.9189999 ],person,317
5566,[507.50342377  42.55670268 554.56351592 110.4272074 ],person,346
5566,[317.90939773  62.79410031 353.97607127 143.01737067],person,389
5566,[220.28213903  56.79218847 258.31948862 140.04680785],person,440
5566,[425.06071868  53.95601106 468.98894738 131.62741334],person,442
5566,[553.83582349  54.25074064 600.43305831 240.79485295],person,474
5566,[227.41821799 224.29194675 332.12192637 354.9912685 ],chair,485
5566,[ 75.16449806  72.91581561 105.91026936 154.23448962],person,500
5566,[215.97474501 154.02950877 264.61913436 220.00619946],chair,501
5567,[176.59444106 188.63895379 244.54928929 323.06356736],person,210
5567,[578.90569112  48.31597243 639.62425286 298.84138073],person,247
5567,[273.96995747 146.96468764 335.77519003 228.57833156],person,298
5567,[253.70830297  41.29858724 291.15784655 140.00559468],person,317
5567,[317.60417425  62.92717809 353.70323352 143.01471216],person,389
5567,[220.33668018  55.55620656 259.11317528 140.69695039],person,440
5567,[424.95123649  53.96024439 468.89730104 131.24094035],person,442
5567,[554.54831262  54.06231253 601.02321847 240.30230364],person,474
5567,[228.50477605 223.43319761 333.53432305 355.67073231],chair,485
5567,[ 74.46684296  73.31646429 105.20627725 154.61737501],person,500
5567,[215.60423614 153.34376484 264.62148064 220.00655319],chair,501
5567,[182.86423988 133.06742864 389.01635821 184.97022908],dining table,508
5568,[176.70031041 188.25307331 244.99747528 323.01742994],person,210
5568,[579.02416243  46.12455522 640.51182462 300.94133831],person,247
5568,[274.11717295 147.56670695 336.50552298 230.62007468],person,298
5568,[253.35175159  40.36851088 290.97377494 140.03489041],person,317
5568,[317.84329081  62.97748761 353.90738294 143.01275724],person,389
5568,[220.2434619   55.09765545 258.87675547 140.28522102],person,440
5568,[424.22560073  53.96483421 468.90602446 131.75136991],person,442
